business_id,business_name,industry,region,years_in_business,employees,loan_amount,loan_purpose,loan_term,annual_revenue,monthly_expenses,cash_balance,existing_debt,monthly_debt_payments,credit_score,missed_payments,prior_defaults,collateral_type,collateral_value
902,Okavango Construction,Tourism,Oshikoto,15,117,748104,Inventory,48,4684872,80310,1162907,3712582,7641,628,6,1,Property,763673
903,Etosha Farming,Construction,Karas,12,97,1230078,Working Capital,48,10396207,746544,1636465,2220903,99594,598,3,1,Livestock,1609745
904,Otji Tours,Tourism,Karas,3,159,62258,Payroll Support,36,7182955,113206,1630086,209148,83479,745,2,0,Savings,3788976
905,Otji Construction,Tourism,Karas,3,215,829542,Equipment Purchase,12,9119448,252455,1363403,1567451,115020,577,6,0,Equipment,3660944
906,Kunene Logistics,Mining Services,Kavango East,12,21,52701,Working Capital,48,4823229,797730,707742,1516966,57496,773,0,0,Equipment,1675057
907,Etosha Manufacturing,Construction,Khomas,1,114,204676,Payroll Support,24,4005270,163411,410025,2978662,9663,474,2,0,Savings,4300843
908,Otji Logistics,Technology,Erongo,15,38,2355723,Working Capital,48,5962950,658350,2893492,1619948,108071,495,4,0,Savings,2737560
909,Caprivi Construction,Mining Services,Oshikoto,10,152,1864453,Inventory,12,11130811,403371,2167771,2656047,75513,804,2,1,Vehicle,1556665
910,Erongo Retail,Agriculture,Kavango East,1,143,604717,Equipment Purchase,36,10410980,396371,166308,3904440,113728,716,0,0,Property,4391776
911,Walvis Trading,Technology,Oshikoto,12,46,2153703,Vehicle Purchase,60,14265992,297269,1066443,15597,77962,740,1,0,Property,2763306
912,Kunene Supplies,Retail,Otjozondjupa,10,91,1170177,Construction,36,8793884,171454,528779,1813666,59283,745,5,0,Equipment,1062038
913,Kunene Supplies,Food Services,Oshana,13,171,1040568,Inventory,12,1490127,167805,1513795,1808359,65680,531,7,0,Savings,178160
914,Kunene Supplies,Logistics,Hardap,20,27,1755318,Payroll Support,60,10212012,622424,628355,1916003,48384,784,2,0,Vehicle,4455646
915,Oshana Fishing,Retail,Hardap,20,39,1020285,Inventory,12,11443253,599894,105477,2856246,95638,536,1,0,Livestock,1503756
916,Otji Food Services,Tourism,Hardap,14,26,2436820,Payroll Support,12,10054218,90379,2938026,1129907,79512,756,6,1,Savings,3563761
917,Namib Technologies,Transport,Hardap,6,36,1619034,Inventory,24,2050078,631994,1855409,2223017,12890,749,8,0,Livestock,1984743
918,Otji Tours,Retail,Otjozondjupa,14,108,1474178,Payroll Support,48,12824424,680013,471190,1808450,91733,683,7,0,Savings,3776392
919,Otji Food Services,Agriculture,Otjozondjupa,14,83,1703462,Inventory,36,12941897,286867,692502,2358660,48547,536,6,0,Livestock,3721861
920,Walvis Transport,Retail,Otjozondjupa,25,240,1784687,Payroll Support,36,13446033,408841,233343,2319369,37078,791,2,0,Property,3396816
921,Erongo Manufacturing,Food Services,Oshana,24,195,1026423,Inventory,12,7233749,697433,1915507,28560,114367,823,2,1,Inventory,2582379
922,Otji Construction,Retail,Khomas,15,162,1435305,Construction,48,13492416,400827,105901,2489664,33928,597,6,0,Inventory,4632767
923,Erongo Logistics,Tourism,Otjozondjupa,24,144,1797825,Expansion,60,10064253,596257,474173,3429809,20991,553,2,1,Equipment,1286070
924,Etosha Trading,Tourism,Otjozondjupa,4,241,2118205,Expansion,48,417621,48816,1123263,408594,70247,742,6,0,Vehicle,2869006
925,Kunene Fishing,Tourism,Erongo,20,86,2422974,Payroll Support,48,2463068,174685,1885406,2688622,26104,508,6,0,Savings,3981118
926,Namib Logistics,Construction,Otjozondjupa,6,62,2093255,Vehicle Purchase,48,3708703,78044,1860384,2612997,118783,803,8,1,Property,1075389
927,Kalahari Food Services,Manufacturing,Khomas,24,173,703347,Inventory,60,10525967,362442,2020784,2484247,104920,602,4,0,Livestock,3433055
928,Oshana Logistics,Transport,Oshana,4,155,1297234,Vehicle Purchase,36,10716500,79846,1629477,1197021,19613,799,5,1,Savings,1842822
929,Gobabis Construction,Technology,Kavango East,8,77,508430,Equipment Purchase,60,6394578,666061,1825780,1695897,118004,644,8,0,Property,2911729
930,Windhoek Tours,Mining Services,Erongo,7,45,657368,Construction,48,4509405,246583,1454984,103579,98777,676,7,0,Equipment,1622499
931,Etosha Transport,Transport,Oshikoto,10,190,1120198,Equipment Purchase,60,12915623,366537,1217544,3990773,17737,680,8,0,Equipment,609946
932,Oshana Logistics,Retail,Oshikoto,18,170,105203,Technology Upgrade,48,14067139,29666,1313396,1926779,117862,792,8,1,Equipment,678236
933,Etosha Supplies,Tourism,Otjozondjupa,12,6,2416045,Technology Upgrade,36,11672763,352526,2415151,3509485,92797,455,1,0,Livestock,1902889
934,Gobabis Farming,Logistics,Oshikoto,4,59,363123,Working Capital,60,6460330,178195,1664735,3011524,101797,480,4,0,Livestock,2648483
935,Gobabis Technologies,Technology,Erongo,9,244,1673127,Construction,36,691763,85352,167621,606025,71217,821,2,1,Property,773182
936,Okavango Trading,Construction,Kavango West,25,212,1468818,Equipment Purchase,24,4291242,38233,2169723,450501,48863,477,1,0,Vehicle,2873802
937,Kunene Transport,Retail,Kavango West,22,45,636360,Vehicle Purchase,24,12656308,60893,822163,3872685,88428,467,4,0,Equipment,4631233
938,Katima Technologies,Agriculture,Karas,5,112,660346,Vehicle Purchase,24,9405652,328035,1239000,2993110,108097,578,4,1,Livestock,4456663
939,Walvis Construction,Technology,Kavango East,6,230,824920,Expansion,60,4244329,169579,1839340,3372942,62663,556,7,1,Equipment,1898547
940,Walvis Fishing,Manufacturing,Hardap,3,222,764370,Working Capital,12,743996,71599,832623,3576496,88095,662,8,0,Property,601616
941,Caprivi Trading,Manufacturing,Kavango West,3,238,955909,Equipment Purchase,24,14611060,776162,539982,3751625,48916,562,1,0,Savings,4837961
942,Caprivi Tours,Retail,Hardap,17,124,1427695,Working Capital,48,5531197,159348,287008,1972097,48177,626,4,0,Vehicle,1417084
943,Swakop Food Services,Tourism,Khomas,9,31,872009,Construction,36,6030809,345432,1324969,2691810,14486,560,3,1,Inventory,3233641
944,Caprivi Technologies,Transport,Karas,12,122,491175,Technology Upgrade,48,7424864,787657,1021266,387853,23971,732,7,0,Inventory,2951556
945,Erongo Tours,Food Services,Oshikoto,21,146,2270881,Expansion,60,8504726,235786,2180645,3813946,17707,679,7,0,Savings,1257709
946,Katima Construction,Logistics,Kavango West,24,47,1114119,Inventory,24,3118654,723797,283546,774428,4791,652,3,0,Savings,1743018
947,Okavango Technologies,Logistics,Kavango East,10,163,1741568,Inventory,24,6642989,527069,2472837,3915899,94483,736,6,0,Equipment,3819892
948,Oshana Technologies,Retail,Khomas,4,98,2410751,Equipment Purchase,12,1265876,710928,91806,1521343,46024,797,2,0,Inventory,3289407
949,Caprivi Tours,Transport,Oshana,6,132,638623,Equipment Purchase,36,9158483,361871,1223645,66649,57271,537,3,0,Vehicle,3796517
950,Swakop Transport,Agriculture,Oshikoto,9,109,1611677,Vehicle Purchase,12,6712692,55505,310028,139956,96216,819,6,0,Vehicle,2401834
951,Okavango Logistics,Agriculture,Otjozondjupa,22,237,1609363,Inventory,24,12550868,324482,1503620,3137944,110076,691,5,0,Vehicle,1438432
952,Okavango Manufacturing,Logistics,Erongo,4,164,1269708,Expansion,24,11181506,605907,1301711,1650937,12176,802,3,0,Property,417936
953,Etosha Supplies,Construction,Erongo,15,32,1788135,Expansion,24,9617952,412824,2744243,2177357,12553,508,0,1,Vehicle,2627030
954,Walvis Food Services,Construction,Otjozondjupa,25,199,543199,Technology Upgrade,36,4291575,157653,2075893,2938517,15777,841,3,0,Property,2025086
955,Otji Food Services,Technology,Oshikoto,9,236,2043416,Vehicle Purchase,60,13125931,790259,1699029,1751762,76831,640,1,0,Livestock,849925
956,Etosha Farming,Mining Services,Oshikoto,7,77,384710,Working Capital,60,8288048,362609,2877576,3671415,118925,533,7,0,Property,326115
957,Kalahari Supplies,Manufacturing,Erongo,11,2,1818291,Technology Upgrade,36,5138265,230261,2015058,1899346,27974,664,5,1,Inventory,3406561
958,Erongo Retail,Retail,Karas,21,234,1247161,Inventory,36,2202382,233623,1580369,2865135,89078,597,0,0,Vehicle,4093718
959,Kunene Tours,Retail,Oshana,4,96,75332,Technology Upgrade,48,5894558,593064,566729,3596460,97221,708,4,1,Livestock,4414204
960,Luderitz Fishing,Retail,Hardap,12,105,1510303,Technology Upgrade,12,9421536,178567,2907835,2994517,101915,657,6,1,Equipment,4947374
961,Oshana Supplies,Mining Services,Oshana,19,201,1822083,Working Capital,12,6309514,779114,412613,272602,5920,592,6,0,Property,1961885
962,Kalahari Construction,Logistics,Otjozondjupa,22,91,530742,Working Capital,12,11284121,204684,2574028,208634,38554,710,8,0,Equipment,956833
963,Kunene Farming,Retail,Kavango East,21,169,1208729,Equipment Purchase,24,14834093,513064,2316650,2388302,81413,538,8,0,Livestock,412460
964,Swakop Technologies,Logistics,Kavango East,3,249,1546405,Construction,12,7823205,130340,185311,2609081,20942,739,7,0,Property,2233131
965,Katima Technologies,Logistics,Khomas,15,204,1416976,Inventory,36,7799917,593813,141305,3113971,70567,549,0,0,Inventory,430771
966,Oshana Farming,Agriculture,Oshikoto,23,229,1111384,Expansion,36,12442747,328613,1658787,1723814,22663,496,8,0,Property,1143138
967,Walvis Retail,Manufacturing,Oshikoto,21,55,2499582,Working Capital,48,9210758,721540,441655,243908,42284,577,1,0,Property,396817
968,Namib Tours,Tourism,Kavango West,7,145,1623545,Equipment Purchase,60,1825571,593761,1734586,3436793,5127,580,4,0,Savings,118883
969,Kalahari Transport,Transport,Oshikoto,4,40,849890,Technology Upgrade,36,12068362,579029,1898201,3174332,91632,733,6,0,Inventory,4407848
970,Namib Supplies,Food Services,Oshikoto,12,29,902392,Working Capital,60,14495023,556743,901760,3188952,73976,642,2,0,Vehicle,4547445
971,Kunene Fishing,Retail,Kavango East,18,157,1956828,Construction,36,3114530,221871,1622777,2215833,6185,560,3,1,Equipment,4782901
972,Namib Trading,Technology,Oshikoto,11,183,1424658,Vehicle Purchase,36,3038703,678005,2481031,3557248,12253,633,4,1,Property,347236
973,Etosha Retail,Mining Services,Oshana,9,169,1050630,Inventory,60,5543220,502437,2075369,3521736,59301,787,0,0,Vehicle,711510
974,Oshana Transport,Logistics,Oshikoto,22,248,1816465,Technology Upgrade,12,12765114,78909,1515121,1860617,68736,620,7,0,Equipment,1343733
975,Kunene Construction,Technology,Kavango East,13,150,416450,Construction,60,10252028,406582,972059,3577798,106460,538,0,0,Livestock,2601252
976,Otji Farming,Retail,Oshikoto,10,110,1981647,Expansion,36,12952705,765381,300610,3208144,102963,623,2,0,Vehicle,3524231
977,Gobabis Technologies,Retail,Erongo,24,20,1223396,Payroll Support,48,4282869,544176,222811,1766014,70413,840,4,0,Property,2510363
978,Caprivi Construction,Technology,Oshikoto,23,43,428915,Inventory,36,7051897,234682,1476599,2716031,12044,561,2,0,Savings,2323484
979,Luderitz Transport,Logistics,Erongo,5,250,658440,Vehicle Purchase,24,8033990,102471,1363173,1509095,112727,678,6,0,Equipment,2916249
980,Katima Manufacturing,Food Services,Hardap,8,28,294437,Expansion,60,14675643,108164,1866299,3969032,74917,728,8,0,Savings,1119919
981,Kunene Farming,Technology,Oshikoto,22,62,1197421,Payroll Support,24,8145900,609725,13828,2475754,26691,718,8,1,Livestock,721076
982,Windhoek Trading,Transport,Otjozondjupa,22,172,1901130,Technology Upgrade,60,6709465,741756,2880314,299846,50657,691,1,0,Vehicle,2481627
983,Kalahari Construction,Technology,Oshana,23,237,360532,Payroll Support,60,11048595,752552,1785316,414054,81812,609,1,0,Inventory,3272198
984,Gobabis Fishing,Tourism,Khomas,16,161,177814,Expansion,48,11390644,341977,356106,3050524,118638,511,4,0,Livestock,4207966
985,Namib Trading,Construction,Oshana,1,147,2492119,Expansion,24,2997212,797196,2558662,2184583,12349,698,6,1,Equipment,3276061
986,Kunene Technologies,Mining Services,Oshikoto,19,187,540827,Technology Upgrade,36,13434283,555085,1374673,3542129,93168,593,5,0,Equipment,1033336
987,Oshana Farming,Construction,Otjozondjupa,3,150,876452,Inventory,24,13936978,747727,2696150,2088042,48930,714,4,0,Savings,1844023
988,Caprivi Transport,Technology,Hardap,5,160,1119052,Expansion,60,1569448,629379,475811,49741,19905,575,3,1,Savings,2789478
989,Erongo Transport,Construction,Oshikoto,21,168,2002831,Equipment Purchase,36,10269367,699979,213320,3505700,93550,675,6,0,Livestock,4510143
990,Windhoek Manufacturing,Retail,Khomas,2,106,1384766,Equipment Purchase,36,9958773,319507,2848771,2834653,89251,718,3,1,Inventory,4699359
991,Walvis Tours,Manufacturing,Kavango West,25,161,1190690,Construction,24,3145595,295893,1849460,3791852,117453,537,1,0,Livestock,2019641
992,Kunene Technologies,Transport,Khomas,12,18,1390507,Vehicle Purchase,60,7459745,425453,2551051,2340117,59851,642,6,0,Equipment,1355769
993,Erongo Retail,Logistics,Karas,21,171,710816,Vehicle Purchase,60,12752618,605345,778459,746651,52755,837,2,0,Savings,3079837
994,Okavango Retail,Construction,Hardap,12,59,374628,Equipment Purchase,12,11167879,404030,266272,3799187,99733,780,6,0,Inventory,3591299
995,Gobabis Transport,Manufacturing,Karas,22,249,2068725,Technology Upgrade,36,6298522,612993,859525,3155155,10705,805,4,0,Livestock,812267
996,Okavango Retail,Technology,Oshana,24,173,1109002,Working Capital,48,1564121,446939,870447,3345553,34092,639,0,0,Savings,2345386
997,Swakop Retail,Construction,Hardap,5,168,943939,Construction,24,6380653,550244,2736059,1719246,95704,480,2,1,Equipment,2126475
998,Gobabis Manufacturing,Transport,Oshana,12,240,1731926,Working Capital,36,9336962,66896,1830858,1584997,100346,577,8,0,Savings,2895686
999,Okavango Retail,Transport,Karas,11,116,2179275,Construction,48,12492561,450927,390708,2681,11283,639,3,0,Property,3473184
1000,Luderitz Farming,Technology,Hardap,22,44,1975879,Working Capital,48,14748456,658673,1106465,429446,83897,728,3,0,Vehicle,1837560
1001,Oshana Trading,Technology,Oshana,20,85,1481174,Technology Upgrade,36,4150294,125495,1523988,52109,99653,752,0,1,Vehicle,1743985
1002,Otji Technologies,Logistics,Otjozondjupa,7,243,1619559,Expansion,12,6180299,172626,1369754,2923320,115904,485,2,0,Equipment,4408061
1003,Windhoek Supplies,Logistics,Otjozondjupa,23,235,2267826,Equipment Purchase,36,2603921,603961,2889788,476262,11272,809,8,1,Savings,4179014
1004,Katima Food Services,Mining Services,Otjozondjupa,1,136,1465053,Expansion,12,14533299,399526,15729,3127205,15836,724,8,0,Savings,1461093
1005,Windhoek Transport,Agriculture,Kavango West,16,172,163226,Equipment Purchase,24,10575474,607451,1950825,2222266,81344,545,3,0,Livestock,192211
1006,Okavango Supplies,Construction,Erongo,9,200,855288,Working Capital,60,12300571,717761,1603916,15386,58925,482,2,0,Property,2583750
1007,Windhoek Logistics,Manufacturing,Oshikoto,9,4,2267495,Construction,60,11922876,763471,727648,1348349,118507,634,8,0,Vehicle,772810
1008,Caprivi Supplies,Tourism,Kavango West,25,77,1414292,Inventory,36,6955027,35413,678124,1912308,32245,686,8,1,Livestock,2145975
1009,Windhoek Transport,Agriculture,Khomas,25,141,1986999,Construction,48,3001800,467757,978835,906121,46284,647,1,0,Vehicle,3653543
1010,Windhoek Food Services,Manufacturing,Khomas,24,113,424282,Inventory,24,7733087,435183,2745016,1699201,116136,587,1,0,Inventory,1750384
1011,Luderitz Food Services,Construction,Oshikoto,14,160,2359727,Payroll Support,48,8876022,376901,2607457,578781,59086,626,0,0,Property,3808921
1012,Luderitz Tours,Technology,Kavango West,2,200,597726,Inventory,12,9539336,180536,27597,261218,34284,785,3,0,Equipment,358167
1013,Etosha Construction,Retail,Karas,6,198,1545398,Equipment Purchase,48,4814620,563595,2936193,3227136,97136,806,7,0,Vehicle,147323
1014,Otji Fishing,Transport,Karas,7,205,1104919,Equipment Purchase,36,14276954,256384,1843475,2945587,27937,820,7,1,Vehicle,1914489
1015,Etosha Supplies,Manufacturing,Erongo,20,49,2414633,Working Capital,36,5713949,316035,1854149,1685912,41586,575,0,0,Inventory,752130
1016,Etosha Farming,Logistics,Oshana,6,62,213423,Working Capital,12,6017569,36733,1512171,583765,117891,791,7,0,Equipment,1346958
1017,Caprivi Manufacturing,Construction,Erongo,17,213,989843,Working Capital,12,7374272,434443,2700500,2302431,109079,791,0,1,Livestock,3300044
1018,Walvis Farming,Construction,Erongo,17,247,893837,Expansion,12,640597,662227,1517446,2573961,41055,484,5,0,Equipment,1020610
1019,Kunene Transport,Mining Services,Erongo,13,121,212062,Vehicle Purchase,36,13351570,175788,2067942,3584054,19950,538,1,0,Property,1444358
1020,Luderitz Logistics,Technology,Otjozondjupa,10,93,1194285,Vehicle Purchase,12,2127356,190069,111845,2288950,10149,635,4,0,Savings,4922150
1021,Oshana Tours,Mining Services,Erongo,10,245,1182063,Technology Upgrade,60,2974522,268109,1822978,3089680,81885,737,2,0,Inventory,3100021
1022,Walvis Farming,Tourism,Oshikoto,19,214,981702,Technology Upgrade,36,5342574,697080,2831254,3390954,43918,716,5,0,Savings,326724
1023,Oshana Retail,Technology,Oshana,2,149,526986,Inventory,36,7935581,148085,1994211,2541453,906,782,1,0,Livestock,661766
1024,Oshana Tours,Technology,Khomas,2,63,897221,Payroll Support,36,5650093,422261,724477,1483303,74,657,6,0,Property,1406758
1025,Windhoek Fishing,Food Services,Karas,5,88,1320521,Expansion,60,1294305,340895,37909,2066578,10196,599,4,1,Savings,4170718
1026,Erongo Logistics,Manufacturing,Oshana,23,239,674001,Payroll Support,24,1486368,720999,446575,762380,31378,836,5,0,Equipment,1574617
1027,Luderitz Trading,Tourism,Hardap,21,145,1322341,Vehicle Purchase,36,2856450,724846,1322296,2481525,3650,665,3,1,Equipment,3783543
1028,Erongo Logistics,Food Services,Erongo,19,219,1307470,Working Capital,24,14975033,570672,1501731,2359795,91050,502,7,0,Property,3562850
1029,Windhoek Manufacturing,Manufacturing,Oshikoto,23,224,83732,Inventory,60,8952103,296179,2574854,1473797,28424,616,4,1,Inventory,4896884
1030,Gobabis Supplies,Tourism,Oshikoto,4,127,2270818,Working Capital,12,9147977,563991,757015,3070397,67955,492,1,0,Livestock,3709211
1031,Luderitz Technologies,Transport,Erongo,2,183,156356,Expansion,12,2689294,350723,1452755,2803155,51065,547,4,0,Inventory,4293313
1032,Katima Supplies,Transport,Oshikoto,19,192,2455482,Expansion,24,11275914,176357,63020,830194,84545,780,4,1,Inventory,1073268
1033,Namib Fishing,Retail,Khomas,15,64,1013565,Construction,12,5860430,412155,1325242,3661737,74045,639,4,1,Vehicle,2099957
1034,Okavango Logistics,Mining Services,Hardap,1,226,535718,Vehicle Purchase,24,6378715,311623,1957393,353474,13996,713,8,0,Equipment,2513166
1035,Etosha Fishing,Construction,Hardap,3,177,661548,Inventory,24,12770662,306001,1750407,2667317,21300,707,7,0,Vehicle,3866593
1036,Caprivi Technologies,Mining Services,Karas,3,204,84797,Construction,60,6946909,165270,515853,634185,65763,704,3,0,Equipment,2210772
